体系结构	21.0755847086
传感器	21.0367514973
及其	21.0103828652
30	21.0012984853
rtos	20.9709805041
电子产品	20.8300882132
积极	20.8003861288
踏实	20.7858461248
经历	20.7632084042
认真	20.6818257207
18	20.6151834627
大学本科	20.4439343454
zigbee	20.3976619243
安排	20.3785706306
机制	20.3231308102
vxworks	20.2335775803
单元测试	20.2039413019
承受	20.179603068
部分	20.1683656798
享受	19.9672298737
视频	19.8644727512
以下	19.8389673753
简历	19.8272200294
无线	19.8073935139
应届生	19.7777060839
需要	19.7139442468
人员	19.6568192935
ti	19.634690436
多线程	19.5582551906
晋升	19.5532236667
规划	19.4170032375
旅游	19.3931334171
标准	19.3489341249
招聘	19.3285914318
数字	19.1862422828
windows	19.1516873989
整理	19.0856832053
严谨	19.0539152123
基础知识	18.9851797633
数据	18.9197908848
仪器	18.9163702762
责任感	18.812744559
积极主动	18.6913311052
电力	18.6907438117
领域	18.6870039701
元器件	18.6600310873
动手	18.5765919618
服务	18.5407482873
升级	18.5145624889
实时操作系统	18.4874872115
网络协议	18.4721315499
应用程序	18.4340624924
搭建	18.3913773588
修改	18.1974159437
吃苦耐劳	18.1108133022
os	18.0936561684
空间	18.0400611941
框架	18.0144192432
10	17.9819632266
com	17.8762197276
奖金	17.8357019504
串口	17.8064998993
背景	17.7925277838
定位	17.792352169
其它	17.7893534199
认真负责	17.758395336
电机	17.7545183045
方向	17.7106575894
裁剪	17.6813446287
企业	17.6727164732
示波器	17.6388306678
altium	17.6007534893
信息	17.5957287194
深入	17.5619855371
表达能力	17.5543761374
自动控制	17.5431440021
钻研	17.5379448492
补贴	17.5211840633
主流	17.4089921239
跟踪	17.2689354803
计划	17.2433094242
出差	17.1898037942
内容	17.1836311159
定期	17.0575392282
抗压	17.0520052682
软件测试	17.0410671589
各类	16.9834535575
常见	16.9439152501
音视频	16.9291967264
评估	16.8722874514
控制器	16.8625355563
理工科	16.8329478194
socket	16.8063604001
小时	16.6969849931
年龄	16.6644069501
业务	16.6252249425
强烈	16.5468357093
实施	16.5461982935
休息	16.5331427862
能看懂	16.5042564131
支持	16.4698342972
工业	16.3551292313
硬件平台	16.3498629807
接受	16.2184833823
富有	16.0845025813
现场	16.0434939449
软件系统	16.0307347351
本科学历	16.0187289185
具体	15.9801224063
核心	15.94971523
补助	15.873058895
交流	15.8677500664
职业	15.8503115884
专科	15.818460546
亦可	15.8181341782
rs485	15.7783681378
入职	15.7657123944
概要	15.7422381714
cpu	15.7112053829
项目经理	15.6762579552
通信工程	15.6491414936
总结	15.6265507582
进程	15.6216529421
说明书	15.5986529023
说明	15.576513703
绘制	15.5740002194
电子电路	15.5730481552
开发者	15.5607712606
designer	15.4505952541
信号	15.3769156402
机器人	15.3557790999
简单	15.3486457585
独立思考	15.292651805
车载	15.2902561406
结构	15.195637086
制作	15.1492404716
工作制	15.1313429343
机会	15.0849691065
理论	14.9558207474
开展	14.9460499669
控制系统	14.9129455073
节日	14.9058654513
功能模块	14.9038811759
信息工程	14.859907669
保证	14.8484376532
创新	14.8454132379
文件系统	14.833682174
敬业精神	14.8316515228
freertos	14.802194158
架构设计	14.7935813287
仿真	14.7790739486
加入	14.6225759054
焊接	14.6092012113
设计方案	14.5919603745
做事	14.5161010311
上位	14.4837222611
联调	14.4804829843
产品软件	14.4797119917
经理	14.4462028679
m3	14.4228508827
测试用例	14.3915530367
制度	14.3744418751
领导	14.3478176172
软件架构	14.2895352174
iic	14.2870249351
终端	14.2801283167
rs232	14.2568142541
wince	14.2389501903
地址	14.2113150841
进度	14.2028859875
32	14.1779831597
数据库	14.1764870722
每年	14.1178494245
电源	14.0424589301
整体	14.0150160538
四级	14.0027588397
avr	13.9970699869
及时	13.9294363032
适应	13.9066465388
iar	13.9042654039
优厚	13.8352753547
通过	13.790220482
操作	13.7620785244
单板	13.6628347683
周一	13.662429661
正常	13.6453369162
提出	13.6283773758
放宽	13.5780536001
规定	13.5673631119
用户	13.5282226456
采集	13.5244704673
现有	13.5004541179
加班	13.489377182
人才	13.4809450308
面议	13.4776855844
项目管理	13.4461183196
读写能力	13.3634543311
有过	13.2474588783
执行	13.2208824732
计算机软件	13.1971968373
全日制	13.1815196458
兴趣	13.171528438
出现	13.1701122125
周五	13.1607150665
监控	13.1232065638
住宿	13.1130261036
完整	13.1126979258
成长	13.0977548101
技巧	13.0748857871
量产	13.0744543764
应用层	13.0507298992
互联网	13.0506386933
自学能力	12.9556206143
定制	12.8919540407
思维	12.8679545537
实习	12.7529344406
pads	12.6866300062
无线通信	12.6714532823
高速	12.6401934006
网络通信	12.5831480472
shell	12.5289815911
体检	12.4583054839
msp430	12.4273912316
评审	12.4248037251
仪器仪表	12.4118337812
办公	12.3611120827
主动	12.357812776
电子相关	12.3472729479
多种	12.3433919444
工资	12.3422492276
个人	12.3380646222
数学	12.3202379348
以太网	12.3066913919
其中	12.3028773286
可靠性	12.2889447425
年终奖	12.2798201931
电路板	12.2281482359
解决方案	12.225900289
细致	12.2068572795
高级	12.2033127617
市场	12.2010703679
购买	12.1778742642
免费	12.1713033554
提升	12.1094400894
bsp	12.0594695426
layout	12.021917308
参加	11.953150954
日语	11.9280521384
cadence	11.8977089922
http	11.8903873929
mips	11.8743358996
emc	11.8699872716
and	11.7481025904
样机	11.7096594889
汇编	11.7088327982
交叉	11.6979466589
11	11.6915150559
机电	11.6804088581
输出	11.6559772999
一个	11.6494519847
转正	11.6106539054
录用	11.5728855871
发现	11.5438958559
基本原理	11.502591079
范围	11.4829928406
定义	11.4680804625
eda	11.4365442562
bug	11.4211835935
挑战	11.4063996989
bootloader	11.3782631485
热情	11.3777668439
绩效奖金	11.3574408018
智能家居	11.3445924907
理解能力	11.32967241
请勿	11.3148504166
假日	11.2885508106
28	11.2094509379
基本工资	11.2064586698
信号处理	11.2062501039
17	11.1895473077
uboot	11.1882858677
提交	11.1636603497
嵌入式应用	11.1539053869
ad	11.1430508862
pic	11.1345524507
餐补	11.1344722223
应聘	11.1205106009
手册	11.0731438784
归档	10.9963072414
powerpc	10.9904824066
上海	10.9700927888
通信接口	10.9545722249
享有	10.9491420177
年度	10.8779426059
优秀者	10.8558529976
针对	10.8504774166
婚假	10.8426892528
内部	10.7955451684
gcc	10.7588342932
uc	10.7253146788
仪表	10.708464205
确保	10.6957127225
礼金	10.6888176153
路由器	10.6658288992
情况	10.6344104914
科技	10.6000886606
图像	10.5581118953
python	10.4982654177
同事	10.4914948869
清晰	10.44234695
自己	10.4368838084
485	10.4301168564
签订	10.3484323153
教学	10.3463947951
功底	10.3107268656
聚餐	10.3099407418
喜欢	10.3086700936
正式	10.2951413217
按时	10.2834456487
检测	10.2829012073
稳定	10.21718659
研究生	10.1841185546
一款	10.1829405032
arm9	10.1563164199
开发技术	10.1494910981
专业知识	10.1227488337
界面	10.1029736807
年休假	10.0939062676
广阔	10.0914975395
目标	10.0565032034
细心	10.0507791255
脚本	10.0337524263
gprs	10.0202959762
病假	10.0061443301
udp	9.9927451459
测试计划	9.98774922861
阶段	9.94378177836
生育	9.92300083015
乐于	9.90423656374
12	9.88654591081
配置	9.87333480722
长期	9.86674366085
帮助	9.79979312649
布线	9.76278305084
符合	9.75960630312
五天	9.7376016461
拥有	9.7322633533
医疗	9.72597506764
确定	9.72112461649
岗前	9.67019086938
攻关	9.66830934
测控	9.66512967063
电话	9.65323209156
遇到	9.64880190505
后期	9.63840829206
感兴趣	9.59780571208
版本	9.592986027
微处理器	9.57443615754
共享	9.55812875201
培养	9.55036054535
缴纳	9.54664215108
图像处理	9.51309325283
故障	9.50066382068
产假	9.47337658995
性格开朗	9.44229036617
生日	9.43707490084
软件产品	9.42092646243
上进心	9.38797078112
水平	9.36195582178
更佳	9.35078038971
matlab	9.34851751005
35	9.3385719361
一起	9.31873415094
freescale	9.26896006264
控制算法	9.23401886014
qq	9.23389405436
传输	9.22724341794
modbus	9.22287888688
不同	9.21891723256
模电	9.21690310857
持续	9.20350720416
课程	9.18614721552
同时	9.16841473627
soc	9.16607386067
lcd	9.16535328526
大学	9.15806835024
总体方案	9.13283601333
机械	9.11398990652
往届	9.08933218673
假期	9.07077729513
2017	9.06866351845
实习生	9.04566677374
有限公司	9.03977050226
万用表	9.03036502035
分配	9.02916077733
测试工具	9.02022474754
gps	9.00232475762
思想	8.98289336557
下午	8.97768703833
模型	8.97472564491
makefile	8.96623949583
web	8.95987533389
反馈	8.94885067227
尤佳	8.92608775402
有关	8.89658034722
调研	8.88864853041
执行力	8.87794860612
勤奋	8.85918282546
数电	8.84465406709
读懂	8.8304359253
公积金	8.81757589128
交付	8.74550926738
缺陷	8.73452263998
敬业	8.70606817389
特别	8.69283499063
上级	8.68065849153
竞争力	8.66482513762
高度	8.60957605472
有效	8.59482841373
敏捷	8.58993785813
售后	8.57512605338
plc	8.55192877015
统招	8.50908037911
工具软件	8.48886517678
交办	8.48360582671
运动	8.47157394714
gui	8.46527901707
底薪	8.43917158973
耐心	8.43086451987
net	8.41339469989
射频	8.39856414071
如果	8.39531003286
绩效考核	8.37167180964
共同	8.36662842892
思路清晰	8.35585944693
表达	8.34781412967
导航	8.3448037169
融入	8.30949834147
特性	8.30799123862
人性化	8.30429423238
面向对象	8.29360072704
目前	8.29136443434
整机	8.28188057245
程序代码	8.27585110574
16	8.26506125308
激情	8.18498692913
备注	8.18457928098
报告	8.18236271267
微控制器	8.1600282487
交通	8.15889026725
学生	8.14485067323
满足	8.1353377171
可行性	8.1287605761
实习期	8.12752483978
制造	8.12027677296
日常	8.10855519651
素质	8.09984549786
优势	8.08364257044
发布	8.0698866177
15	8.05388195539
类产品	8.05309883591
技术开发	8.0400669315
单元	8.03589187695
13	8.00069258659
院校	7.97989147645
有无	7.97652092387
记录	7.95383297445
充电	7.93868074333
指定	7.93621160121
gdb	7.90675433574
开源	7.89898217391
flash	7.88232012631
kernel	7.88088231524
重复	7.87997911692
ii	7.86684067243
直接	7.86623347332
语言表达	7.85848172208
最好	7.85218676587
电路图	7.84830011188
考核	7.83721883398
综合	7.82628615904
有志于	7.79816309463
工艺	7.79338419977
联系电话	7.78754189475
安全	7.78508008999
前来	7.78046768223
大型	7.75000384716
www	7.68977988633
编解码	7.67747019753
大厦	7.67482690031
带领	7.66941903886
销售	7.66675466324
2016	7.66216186359
移动	7.64814907154
较大	7.62667874184
浓厚	7.61646653898
计算机科学	7.61234331244
助理	7.60909203182
国际	7.58208111905
对接	7.57809455858
任务分配	7.57750887047
成功	7.56576833582
构架	7.56136180594
全面	7.53334692556
自我	7.51442088906
分析仪	7.50970538251
任意	7.50208046287
标准化	7.49781727657
产品质量	7.4902412015
vc	7.48387194306
从优	7.48048437353
之一	7.47897001942
安防	7.47077298797
安卓	7.44664750463
应聘者	7.41825477473
构建	7.41202553325
3000	7.40834664292
总体设计	7.40644063797
丰厚	7.39476903992
开发人员	7.3778050242
适当	7.37526638922
短时间	7.36695071221
实时	7.36413573464
运行	7.34806268735
年薪	7.31568404578
st	7.3096657094
结果	7.26525908963
orcad	7.26193007714
竞争	7.25087947218
板卡	7.23119580987
保险	7.20598447648
x86	7.19541702442
海思	7.1828813126
即可	7.16175290873
流媒体	7.15342669287
调薪	7.13421907822
教育	7.13159973325
a8	7.1267961007
数模	7.12334050913
结合	7.11443140182
开发进度	7.11346035232
试制	7.10579850791
初级	7.08847200538
集团	7.08801220981
源码	7.08020835338
建议	7.07420584141
版本控制	7.06277730317
试用期	7.05638196836
年底	7.04243528658
802	7.02101637191
ucosii	7.00011563062
3g	6.99509166055
必须	6.99193606233
网络通讯	6.99060947462
ui	6.98996280764
住房	6.98765789081
视觉	6.9782798278
手机	6.97396155205
上层	6.96790593537
各项	6.96325336587
openwrt	6.93806905791
笔试	6.93241954323
稳定性	6.92988056354
联合	6.91703410627
二年	6.91167681488
boot	6.90718934696
嵌入	6.88502175114
后顾之忧	6.87541674597
书写	6.86271581543
从业	6.85899814737
文化	6.82922589721
诚实	6.81051818826
电力系统	6.80906176537
datasheet	6.80160460613
重点	6.80042913052
绩效	6.79820780068
主动性	6.79379529295
nxp	6.78910872111
成员	6.78341819565
绘图	6.77382718434
辅助	6.77008021459
音频	6.76851055584
一对一	6.76580521921
跟进	6.76108240704
提成	6.73788213256
之外	6.73635347385
家人	6.73523887221
管理制度	6.73173810419
事业	6.73153827764
做过	6.72805957676
完整性	6.71244264367
c51	6.70434660534
确认	6.69934501544
系统分析	6.69640777172
穿戴	6.68932138071
试验	6.68873402111
电磁兼容	6.67852132054
面向全国	6.67766448901
科学合理	6.64501630426
功能测试	6.64108040733
无人机	6.63438684905
各位	6.62979574256
早上	6.62740930946
25	6.60997517051
不断	6.6051885328
推广	6.60420512058
stm8	6.60363733481
pc	6.59951408864
讨论	6.58986096798
美好生活	6.57131252993
朝九晚五	6.56793131281
社保	6.56297165429
双薪	6.54157658561
月薪	6.54149839921
下位	6.53490861896
愿意	6.52956024836
氛围	6.52364696608
身体健康	6.52052976851
电气工程	6.51912446479
准备	6.51320999133
特别强调	6.49391213185
读写	6.47483037152
之间	6.46114365201
热衷于	6.45231350916
内存	6.44680030242
实训	6.44378253917
获得	6.42357709962
rfid	6.41878112205
测量	6.4171108315
in	6.40919277016
专业技能	6.37352130839
机软件	6.37298992268
平均	6.36580049176
沟通交流	6.33891232405
必要	6.33598456011
提高	6.32880630718
合理	6.32015896694
自控	6.31744011158
上级领导	6.3076249886
写作能力	6.295324048
cpld	6.28594734037
预研	6.28366303083
html	6.28093124701
丧假	6.27553104803
常规	6.26203540673
主管	6.25534495331
上班时间	6.25370041621
软件技术	6.24863738362
劳动合同	6.23893681238
子系统	6.22408425459
津贴	6.2173147243
识别	6.2131243007
房补	6.19949644359
求职者	6.15844260513
4000	6.15457885284
firmware	6.14473802924
邮箱	6.13752940953
素养	6.13252535508
arm7	6.13122438114
mtk	6.12527015098
安装	6.1241133495
失业	6.09785332357
计算	6.09514486872
论证	6.06261447583
激励	6.04885135696
资源	6.03886284018
5000	6.0291236561
授课	6.02343091578
职后	6.01865230773
科学	6.0162365985
整合	6.00181830983
cn	5.99916565647
pci	5.98848581735
年终奖金	5.98320845328
北京	5.97523678984
sdk	5.97345437729
无线通讯	5.96759487414
修复	5.95992309681
机顶盒	5.95968302026
8000	5.95631475073
设计模式	5.94933003932
模组	5.94187778219
创新能力	5.94031011588
联系人	5.92012162469
高质量	5.91988330969
礼品	5.9190455364
方式	5.91163627427
复杂	5.91100935187
信息技术	5.90427578859
一体化	5.89745121243
奖励	5.89171683835
ipc	5.88545951466
在线	5.88188910765
测试人员	5.87776410116
dma	5.84750544469
开发计划	5.84696485768
211	5.83928169615
对于	5.83778630114
4g	5.82376595344
相关驱动	5.82223671683
加工	5.82039564593
统一	5.7915772967
文献	5.79106020561
编程技术	5.78292115463
多层	5.78170055605
比较	5.77889868605
卡尔	5.77844715296
例如	5.77727537791
依据	5.77600099712
上班	5.77092302349
社会保险	5.73995169017
有志	5.71633225906
飞思	5.69751225306
外地	5.69518996963
勿扰	5.68326074722
ble	5.6769880403
建立	5.67690941738
bom	5.67257789493
保持	5.65234261235
较为	5.64948511565
并且	5.64538953264
关键	5.63880613543
自测	5.63644530338
咨询	5.62661189032
测试程序	5.6176773419
前期	5.60636795433
包含	5.6027315852
认证	5.59630880445
由于	5.59047237738
周岁	5.57719467814
很强	5.5764410775
建模	5.57195764242
adc	5.56584292185
verilog	5.56322723573
bluetooth	5.53394098907
中断	5.53259090881
服从	5.52249285147
利用	5.52045883371
乐观	5.5042136335
联系	5.50392019101
一般	5.49882552829
交换机	5.49540189258
计算机专业	5.49393297669
比如	5.4861109248
选择	5.47880481123
导入	5.45536485962
lin	5.45038760657
终端产品	5.44109195674
医疗器械	5.44090234868
工控	5.43138386367
一本	5.42869897222
工伤	5.40362678496
宿舍	5.39415864693
通用	5.39103502853
中国	5.3908495576
sd	5.37605192192
rtsp	5.36907156261
进取心	5.35955203492
希望	5.35810439494
脚本语言	5.35112470065
加薪	5.34238742802
基本知识	5.34197292641
摄像头	5.33917720184
不定期	5.33491087685
分享	5.33460834186
整个	5.33025253997
software	5.31783379512
求职	5.31540648915
运营	5.3052083736
gpio	5.30289200795
测试报告	5.30107892067
对外	5.29065582116
流程图	5.2894806797
微电子	5.27815002938
php	5.27685577615
git	5.27642795382
emi	5.2725234316
app	5.26819887989
开发软件	5.26235406259
广大	5.26123284487
转行	5.25685592169
体验	5.24846249082
一份	5.22982041046
自主	5.22674729176
一次	5.22462266398
认识	5.21968836597
书面	5.21743011167
期间	5.20625988538
系统集成	5.19386565174
连续	5.19118593317
发放	5.18457516571
放假	5.18306121735
规格	5.17736950023
样品	5.17295091949
m4	5.16037266005
尽快	5.15705499424
擅长	5.15133169659
多个	5.1508195765
a9	5.14298791973
意见	5.13727268266
编译器	5.1346740672
努力	5.13355313024
计算机网络	5.12775413705
养老	5.12712102254
板级	5.11930083068
一经	5.11182925101
显示	5.10889605228
建设	5.10574749448
人品	5.09718257788
控制软件	5.08894195907
优秀员工	5.088426182
管理系统	5.08804141684
源代码	5.07199381121
中心	5.06946450171
理工类	5.05664148833
过节费	5.05444733516
实验	5.05146627947
低功耗	5.04819234211
文字	5.04254573634
改善	5.03733804565
青年	5.03703834382
主要职责	5.02545804439
红外	5.01841327944
8051	5.01362122191
商业保险	4.99029261171
联系方式	4.98800592483
已有	4.97517509605
不能	4.96290400522
如下	4.95705824563
处于	4.95672958156
接口协议	4.94318148462
项目组	4.92158804887
hr	4.91900694157
地铁	4.90892522828
更新	4.90440272083
审核	4.90161904118
技术人员	4.90029434029
售前	4.89922549335
健康	4.89787110966
表现	4.89599952662
所有	4.89584150472
ios	4.88833790491
cet	4.88119388498
间通信	4.88062773692
充满	4.87658587358
上岗	4.87186963227
多媒体	4.86467192225
office	4.8517411675
维修	4.84694088328
测试方法	4.82853220899
西安	4.81776925736
线程	4.8092310343
每月	4.80794138173
pos	4.80509511573
国内	4.80033371872
试产	4.79762486985
专利	4.79554925695
电子设计	4.79536451741
集体	4.79417190719
专心	4.78734414011
股权	4.78458719302
制图	4.77199481073
thread	4.7689297028
3500	4.76165233753
rt	4.75897455325
注释	4.75644527983
技术难题	4.74071519262
日本	4.73820766066
pcie	4.73374760225
正规	4.73245308277
本科毕业	4.72522099605
大赛	4.71984544778
智能卡	4.7098919985
交换	4.69711049082
测试软件	4.69505498752
一些	4.68435604716
金融	4.67998047848
诊断	4.67856107284
make	4.67263772199
测试环境	4.67218083737
涉及	4.66884857546
各个	4.66534711793
供应商	4.65437514543
封装	4.65177399857
南京	4.64755777167
深圳	4.63639272042
五年	4.63354008019
m0	4.61456587794
三奖	4.61241511661
三补	4.61241511661
车辆	4.61213203475
高效	4.60337359822
风险	4.60337212092
设计者	4.59993502905
正直	4.59971717854
拓展	4.5943203879
allegro	4.58935886288
图纸	4.57600516504
experience	4.56723900689
语音	4.56170000071
期待	4.56113592182
功能设计	4.55939361214
春节	4.55120338953
线路	4.54768282391
理论知识	4.54669782714
事物	4.517427001
结婚	4.50574031086
dxp	4.50137740315
with	4.49249035931
ap	4.49198742811
为佳	4.47892022952
深刻理解	4.47825792137
给予	4.46546258608
一项	4.45559637869
编写程序	4.45408759368
功率	4.45333507571
短期	4.44416684493
后续	4.43976421766
思路	4.43622420506
创造	4.42327374329
八小时	4.41799017458
atmel	4.41264464585
网络设备	4.40596436109
zynq	4.39585468904
unix	4.39227125095
布局	4.39176947224
实践	4.38995052547
左右	4.38992317052
公司地址	4.38553488653
协同	4.37444554689
多年	4.37043045114
投身	4.36467190643
sdio	4.35854154465
网关	4.35784568952
vhdl	4.35646168529
总体	4.34676216666
交互	4.34578200193
逻辑设计	4.34117254745
中间件	4.33260577673
6000	4.32002754103
划分	4.31694277278
监督	4.30616405822
注重	4.29736329655
mdk	4.29219831129
摄像机	4.28813784225
午餐	4.27560850096
班车	4.25173014161
每周	4.24852521448
分公司	4.2465199111
成绩优秀	4.24628180328
3d	4.24135971393
中级	4.233273704
路由	4.2306329139
无线网络	4.22442644715
轻松	4.21864483374
混合	4.2063303676
成熟	4.20431700783
休假	4.20384436868
接收	4.19855402876
经验丰富	4.19664992089
研制	4.19096870476
发展期	4.18417667736
电视	4.18097677785
camera	4.16417065762
接入	4.158019511
飞控	4.15532463272
高新区	4.15202673001
外部	4.14779303931
gsm	4.14324024753
尤其	4.13630812032
品质	4.13473466435
存储	4.1311043184
数据通信	4.12756742211
rf	4.12406121046
新能源	4.1238721639
电动汽车	4.11996377306
效率	4.11849418423
上市	4.11606933696
生活	4.11408263003
相当	4.11145539174
合同	4.10647703099
礼物	4.10091981531
hal	4.0974298019
实行	4.0951426884
等等	4.08636202342
设计规范	4.08179035272
创造力	4.07982774843
实验室	4.07970288898
创业	4.07949314094
大量	4.07939813602
232	4.07580078481
服务器	4.07119604811
户口	4.06453234702
好学	4.05964084741
负责人	4.05897653573
driver	4.05838854711
生日礼物	4.05500446274
装置	4.0503006314
伺服	4.0471686918
准确	4.04379824689
模块化	4.03987465559
powerpcb	4.03798903282
难点	4.03730717041
图形界面	4.03138464001
工龄	4.02996085271
命令	4.01948166123
为人正直	4.01484266616
关注	4.00941290476
操守	4.00672315239
没有	4.00398109137
敏感性	4.00335749595
年终	4.00241414277
研发部	3.99407796239
规约	3.99314016673
成为	3.98416847972
mfc	3.98043471506
模式	3.97554662404
雷达	3.9741738512
肯干	3.97396794523
to	3.9729064747
985	3.97069089594
ic	3.96866121262
oracle	3.95591197214
存在	3.94490276978
bt	3.93195007066
修正	3.92922932479
暂时	3.92595751964
优良	3.92594881074
最新	3.91988936829
主导	3.91952386688
弹性	3.91715982694
在读	3.91631521428
并具	3.91066675551
案例	3.90723660301
午休	3.90423466742
城市	3.90415569135
事业心	3.90263080873
传播	3.901278024
白盒	3.89540208334
关系	3.89446716471
电控	3.89218208071
dc	3.889820627
逻辑电路	3.88781424465
面向	3.88574454383
生日会	3.87565887665
成都	3.87526191833
号楼	3.87295413193
吃苦	3.8728747046
广州	3.86899392164
css	3.86642701155
积极参与	3.86145747004
进入	3.85716325411
品牌	3.85471684244
敢于	3.85219482609
sql	3.84830592461
空调	3.83869388835
人力资源部	3.83043754646
cad	3.8284335124
embedded	3.82748540864
